transaction_id,user_id,timestamp,amount,merchant_id,merchant_cat,country,device_id,ip_address,is_fraud,fraud_pattern
4e4515c7-537d-4867-8986-472427cfacef,user_02892,2026-06-18T04:06:38.702194Z,594.18,MER-1909Ll,crypto,IN,f43e56c0e3cde438,118.57.86.145,0,
93baa369-551e-4a94-bcb7-44346c41020a,user_01574,2026-06-18T04:06:38.591865Z,116.24,MER-6279Lj,crypto,IN,920476a9adb27721,215.199.49.93,0,
87b3a2be-e0aa-4146-b279-a30de54ef638,user_03203,2026-06-18T04:06:38.749805Z,2503.37,MER-5891Ek,utility,IN,8291dd1673dad766,65.226.121.195,0,
0be55ce6-4596-4e2a-b464-20f9a9e1f85a,user_04405,2026-06-18T04:06:38.816979Z,3053.52,MER-8759ID,travel,IN,5b0cad5dc88ea380,141.249.92.23,0,
f47adbb0-de77-42a5-a644-94613febb890,user_01630,2026-06-18T04:06:38.600468Z,153.88,MER-5421bp,utility,IN,52f7edfde56444d3,190.238.206.186,0,
9cc2f5d0-42fd-407e-b50c-0f095cc0f198,user_07620,2026-06-18T04:06:39.120304Z,1631.95,MER-1776VM,travel,IN,066867239d869836,168.198.135.184,0,
f1885c56-1b4e-4e8b-a1d8-59079dfaa74a,user_01881,2026-06-18T04:06:38.615767Z,3664.79,MER-8704NY,utility,IN,94ee5644b13fddda,93.88.57.194,0,
8e93dda1-a4d2-42d1-a3f5-660db47da9ee,user_05112,2026-06-18T04:06:38.850318Z,673.64,MER-3988tG,grocery,US,47eced739c981baa,83.189.74.2,0,
f227ac49-e09a-4352-bffe-0c96d0b6545b,user_05074,2026-06-18T04:06:38.847813Z,2941.34,MER-6850AJ,electronics,SG,5f08993dbcc726db,86.98.170.100,0,
cdc436d0-d98f-4fb6-af01-d2bb8574919a,user_08900,2026-06-18T04:06:39.174107Z,8366.43,MER-9791oK,utility,IN,6f1ac48c905a5e85,122.225.219.30,0,
1fcbaea9-3784-4fc2-914c-e7991d64e43c,user_05696,2026-06-18T04:06:38.950160Z,896.47,MER-0862Rn,crypto,US,12bda89993f0189f,18.93.254.245,0,
339f205d-e105-4037-9396-0957027276f9,user_00848,2026-06-18T04:06:38.533712Z,284.66,MER-5893WW,crypto,IN,c46fbeabd3a196ed,196.77.167.228,0,
07455305-7f54-4c92-8414-cb8dc2e8c599,user_08092,2026-06-18T04:06:39.139563Z,1524.68,MER-2634Wz,restaurant,IN,1c38db309fa7288c,70.114.1.137,0,
e5351a41-7fce-469c-b0af-c4c191f4dcb3,user_06314,2026-06-18T04:06:39.056248Z,5503.19,MER-3836Ef,grocery,SG,af2ebbcd53566caa,95.53.188.195,0,
3b5ed553-c847-452a-ba14-3f22026c6db8,user_09181,2026-06-18T04:06:39.186540Z,385.91,MER-1610xu,restaurant,IN,941d478223f11149,85.166.147.200,0,
1b743553-c15d-4dda-8b81-4dd66034b216,user_02877,2026-06-18T04:06:38.701194Z,349.1,MER-8658Hp,travel,IN,902fb3427ccf96aa,26.133.249.78,0,
064360b1-ffab-4b52-b451-3324bfd5e8c8,user_00186,2026-06-18T04:06:38.488834Z,828.72,MER-2591ES,utility,US,ae41942f77dac7b7,42.248.212.170,0,
4150382d-69d7-4d91-b33e-225a1af4a21e,user_03779,2026-06-18T04:06:38.793064Z,69.21,MER-6760jw,travel,SG,ff4698d265f4e41c,106.81.40.125,0,
98f941ef-3f96-48f6-bce7-190ae962e007,user_01830,2026-06-18T04:06:38.613241Z,1630.64,MER-6724Nl,crypto,IN,499a2d05cbb52b2b,1.55.195.81,0,
9292e942-b19e-4608-b997-b2fd940cc4b4,user_02959,2026-06-18T04:06:38.708390Z,6912.81,MER-0174eG,crypto,IN,7f839960470f8c39,131.24.212.81,0,
a10a6eda-aa24-49e9-9695-3761327f0600,user_09321,2026-06-18T04:06:39.192047Z,70.19,MER-0886hD,utility,IN,ad37dcb60afd2b82,192.126.231.141,0,
beb4b8f7-438a-4d51-9f5c-290ba3342b4d,user_06507,2026-06-18T04:06:39.074830Z,756.89,MER-0709vh,grocery,IN,3ff026dd5bac30de,87.195.69.156,0,
633538c8-91e5-4134-893e-8879411bf099,user_01234,2026-06-18T04:06:38.563036Z,984.77,MER-8471SX,grocery,IN,208a41060602ea48,166.194.149.226,0,
a6cfc938-2443-49d9-8ccd-3d5e510ae792,user_08435,2026-06-18T04:06:39.154546Z,1845.93,MER-7323pa,utility,IN,e23575f494dc2720,59.53.22.72,0,
f0582df3-b01a-4d0c-a34e-1a6d9b9f667d,user_03915,2026-06-18T04:06:38.798868Z,496.24,MER-5723Wc,utility,US,1c781d4ae0d6d363,42.137.199.170,0,
b57c75a6-79ab-4d83-99c6-8e77a198cadd,user_00446,2026-06-18T04:06:38.505278Z,2393.87,MER-1532Mo,grocery,AE,88aa24ff714a9af4,174.18.249.112,0,
a69439c8-f6d1-4112-b7c6-53c1dd384f4d,user_00844,2026-06-18T04:06:38.533206Z,778.42,MER-1461IM,travel,IN,9246d39b9aaabcf4,166.44.27.251,0,
8de81b1f-870a-40a2-b7ae-5cc9c3fdfa30,user_07185,2026-06-18T04:06:39.104400Z,1371.31,MER-7183vA,utility,IN,53981b37cd2e09e0,9.173.130.199,0,
47c76d84-4eb5-4dde-9216-658f5c97ee24,user_09135,2026-06-18T04:06:39.184753Z,537.17,MER-3851Ef,utility,IN,e934b99ea440f681,28.208.41.134,0,
fe38dc70-4050-4b55-b437-47525d9bb4a8,user_02440,2026-06-18T04:06:38.659972Z,723.53,MER-8925wi,grocery,IN,8419b737d74d453b,23.39.169.184,0,
f1516635-0802-44ac-a364-1f010238e797,user_03103,2026-06-18T04:06:38.726163Z,2352.36,MER-1598nO,crypto,IN,f293813ea1cd91e8,36.17.251.186,0,
455a8c58-14f6-4832-a64c-1cb91f911e53,user_08663,2026-06-18T04:06:39.164584Z,1370.46,MER-6838Qp,grocery,IN,2e3fd31e81aa6740,102.237.159.106,0,
acbf48bc-6c91-4760-9265-96112f372433,user_06926,2026-06-18T04:06:39.093369Z,131.84,MER-0900qg,utility,IN,e960e1efb38f5118,64.253.122.150,0,
be86f5b0-243a-4e30-b1ea-dbbbfd45fcca,user_05762,2026-06-18T04:06:38.964301Z,325.43,MER-7848Fd,utility,IN,01ebbeb63009ebff,125.223.180.91,0,
eb3fc941-4324-4a29-91b5-88d4d5af82dd,user_01294,2026-06-18T04:06:38.567717Z,906.12,MER-3540dr,travel,IN,ae91adb5f86e9803,10.67.173.42,0,
81b6fd23-3c99-4947-b004-e1750bffa349,user_05180,2026-06-18T04:06:38.854111Z,298.02,MER-3069EO,utility,SG,a57fd244b6a578eb,95.168.69.98,0,
06d8d3dd-ccaa-4571-8c63-59ea03e45188,user_09096,2026-06-18T04:06:39.181737Z,484.38,MER-3424JQ,travel,IN,ee70078990dd2412,167.86.154.18,0,
1421557c-7e37-46a4-9b8a-88e644fb641c,user_05067,2026-06-18T04:06:38.846812Z,1937.38,MER-0559oq,restaurant,IN,a6ba6d3a415b62b6,125.108.205.228,0,
6e64de63-b6d2-4cd9-ba49-ae203dc40a7f,user_03442,2026-06-18T04:06:38.776813Z,718.22,MER-9779uL,grocery,IN,57ed9a0ee9241a93,103.201.218.111,0,
aaf36ef2-e9f0-4864-bdb5-9bc697adfce9,user_08526,2026-06-18T04:06:39.158568Z,624.02,MER-3251Qe,crypto,IN,c2d143400dd8f9a4,44.184.29.105,0,
c29ff3a4-2613-48ff-8106-7784aea5d74c,user_09524,2026-06-18T04:06:39.200702Z,504.09,MER-6659bv,crypto,IN,80078b37032a0f23,156.13.32.152,0,
4abec281-26db-4b64-9e65-5cd02485349d,user_06227,2026-06-18T04:06:39.048736Z,1944.15,MER-5221Ac,grocery,IN,59af01c933d8f261,122.202.76.198,0,
744f0e2d-f778-4022-95ab-e28666de667a,user_00776,2026-06-18T04:06:38.528200Z,179.08,MER-5994FA,crypto,US,8db99bec283303e2,135.235.189.46,0,
97d98993-0cb1-4607-add3-b7070e10555b,user_09799,2026-06-18T04:06:39.218449Z,149.2,MER-1569YX,restaurant,IN,55e7b5f64d235c7d,65.252.116.91,0,
ce2b0090-e5ee-4dba-8754-bd360c8f0ae1,user_02153,2026-06-18T04:06:38.633893Z,182.97,MER-2927tt,utility,IN,78f495e9cc7d0558,37.126.80.11,0,
733a5879-1784-4389-b78b-b52cb9425b79,user_04920,2026-06-18T04:06:38.840057Z,443.65,MER-1450qT,grocery,IN,482b52678c5c8da9,90.246.233.223,0,
440aa0c1-4c51-423e-bcec-b77efa742d87,user_09961,2026-06-18T04:06:39.237887Z,477.97,MER-0556ek,grocery,AE,5e278329fe464931,28.52.30.83,0,
aaa39f40-0bf7-45de-8e9b-80e5c76f2bc8,user_09574,2026-06-18T04:06:39.202721Z,2094.39,MER-6974AH,travel,IN,4afaf5c0adf5b4b6,97.4.25.247,0,
ba24714a-7dec-4463-a002-60c9f45e4eec,user_05641,2026-06-18T04:06:38.937551Z,71.26,MER-1740nO,restaurant,IN,61315036a95f52f3,71.171.174.199,0,
2389c45f-ff29-415d-b5b9-e476d4368635,user_07168,2026-06-18T04:06:39.103897Z,128.94,MER-2970tj,electronics,US,513774304ba4d7f1,171.115.214.231,0,
413698ba-169d-4315-b10e-0e73fc1d067a,user_08507,2026-06-18T04:06:39.157562Z,114.05,MER-0098pf,restaurant,IN,f40979969a613356,35.218.209.198,0,
f0fa1691-6024-46d0-812d-17a27b2c08f6,user_03183,2026-06-18T04:06:38.744459Z,1310.16,MER-4639JL,travel,IN,f422a02664ceeaad,100.225.191.195,0,
841bba79-de1f-440c-8a76-694f5f5510eb,user_06927,2026-06-18T04:06:39.094374Z,504.72,MER-1171gZ,restaurant,IN,4a20ecba2adaf7f9,72.210.109.74,0,
9d12abf1-7d0c-46e0-bde9-c027cdc8f70c,user_03199,2026-06-18T04:06:38.748287Z,402.65,MER-7540OQ,electronics,IN,84d156c39400dd5c,152.233.248.54,0,
0679a21b-bf0e-4ace-99f0-ea430ef7965d,user_07893,2026-06-18T04:06:39.132034Z,324.83,MER-7712hH,grocery,IN,672d8de143d659f3,112.218.67.234,0,
bee00a02-c5fa-471f-9693-04908d100919,user_01289,2026-06-18T04:06:38.567717Z,1788.33,MER-7041Eh,utility,IN,e8b1502f3790d7fe,183.20.52.67,0,
f91c7472-10cf-40f7-9a18-64041692ad93,user_04581,2026-06-18T04:06:38.825016Z,1739.61,MER-9697wR,crypto,US,cb5782a889678cfb,178.134.1.26,0,
a84de018-34f0-4acc-bcf0-4f01756af873,user_06539,2026-06-18T04:06:39.075838Z,454.02,MER-3946Ta,electronics,IN,fa3733fd827b1764,203.196.5.147,0,
30ceb2e7-8856-4e53-9754-ef5f3a859b98,user_09015,2026-06-18T04:06:39.178730Z,523.48,MER-1523za,travel,IN,73783555deb77ba8,158.96.107.70,0,
c4a13aef-a161-49d1-ad25-37dee28b8fdd,user_07293,2026-06-18T04:06:39.108920Z,1060.35,MER-8468WZ,travel,IN,8a1e6a5104d7c304,193.71.182.98,0,
86674b81-e782-4608-8193-1cac40b6f122,user_06911,2026-06-18T04:06:39.093369Z,326.53,MER-9449ls,electronics,IN,d0162840fdb8f3c9,210.194.66.100,0,
de528cb3-eef7-493d-9f6c-d26c1ac17615,user_04106,2026-06-18T04:06:38.805929Z,36.51,MER-1759Wu,grocery,IN,4dfb5c0361864b64,202.249.188.255,0,
021bcdb6-4f40-40ec-9830-874f32af18c1,user_04126,2026-06-18T04:06:38.806436Z,2235.18,MER-8262jp,grocery,US,900bf2d63b27128e,8.124.221.122,0,
4993f146-ff91-473f-b367-340781550bf6,user_08287,2026-06-18T04:06:39.148531Z,1660.4,MER-9819Au,crypto,US,cec746f968f5a0fc,25.30.76.65,0,
b0fe5d4c-5cf5-4c91-a479-f115dba4c7f1,user_03966,2026-06-18T04:06:38.800891Z,201.6,MER-5134yi,electronics,IN,c62d7834ac267c6f,174.217.115.204,0,
4040d1c7-14c6-4760-9716-3c13f40847ec,user_01879,2026-06-18T04:06:38.615767Z,94.51,MER-6656QE,electronics,IN,ea08b941748f019e,205.92.40.40,0,
88adde55-426b-45a1-b82c-dfaab0e14141,user_08572,2026-06-18T04:06:39.161075Z,62.73,MER-6870su,utility,IN,f8e7b3b23817a96e,216.205.235.56,0,
470397a2-37de-4dc5-bf38-10117aa472ea,user_09379,2026-06-18T04:06:39.194556Z,899.16,MER-3823wp,grocery,IN,d09235879191a67b,9.114.84.173,0,
b4702e83-20c1-4a7f-ab44-8a58ac06b1cb,user_08276,2026-06-18T04:06:39.147525Z,202.05,MER-1109QI,travel,SG,97b8fb3e173bc2bf,110.223.53.255,0,
22232559-01c9-476a-a69e-205a3b61d67a,user_03587,2026-06-18T04:06:38.783326Z,848.82,MER-8285fj,utility,US,a925f3bf7682050f,95.170.9.41,0,
b8d936ac-9ab5-47ba-bd98-5ec20af72c06,user_07518,2026-06-18T04:06:39.117301Z,1120.21,MER-3961fa,restaurant,IN,9da6d2e0ecc01996,56.132.205.254,0,
6090997f-9925-44af-b018-6718a6834115,user_03865,2026-06-18T04:06:38.796886Z,179.28,MER-8013aV,restaurant,SG,b577dfaa53b1a12e,141.203.0.173,0,
b1569484-b8cd-4c48-9746-16f4d707af63,user_08019,2026-06-18T04:06:39.136561Z,263.12,MER-2560QN,electronics,IN,f9c03494b83ac8b7,138.9.39.113,0,
2b32b2b3-b22e-43b6-be06-ef64d070a6d8,user_04131,2026-06-18T04:06:38.806436Z,265.12,MER-7865Fc,travel,SG,4f518a5e71522f11,87.55.153.225,0,
7b1f1ea9-c71d-4fcf-8620-39a55afb4598,user_01036,2026-06-18T04:06:38.547105Z,2171.91,MER-9880TN,travel,US,4796299d06d3808c,150.160.48.159,0,
2a3941d5-6d4b-4fcb-b24f-9ecd9588bfeb,user_00636,2026-06-18T04:06:38.518455Z,529.58,MER-9262ZA,grocery,US,5a4490e1bf0b324d,214.245.155.74,0,
42d2d6a0-8a0b-4a99-abb9-f04fa6d2eb36,user_05620,2026-06-18T04:06:38.932667Z,13932.66,MER-0287Uv,crypto,IN,307a810f524603c4,43.69.211.233,0,
5408c42d-6d0e-4af9-8ec6-523886ddc585,user_04134,2026-06-18T04:06:38.806436Z,188.04,MER-1140Fw,utility,SG,c1d82fa98e5196cf,41.214.120.237,0,
47b0a75c-dc9a-476b-86b1-1c0f3aad0c6c,user_05447,2026-06-18T04:06:38.892736Z,638.53,MER-1566mN,travel,AE,8e7b7a3a78fa1d92,104.114.4.77,0,
39b24219-b74f-4de4-9027-cdc1a0917534,user_01083,2026-06-18T04:06:38.550621Z,716.44,MER-8512Cn,travel,IN,ab21d4aebdf48928,79.229.246.169,0,
7d58244f-cb44-4ba5-b3e4-c6406b0f9716,user_00861,2026-06-18T04:06:38.534748Z,117.83,MER-5007CS,utility,IN,3f49fe4c0d846e34,219.47.166.27,0,
cd70ea53-8f58-4e45-a538-17fd3a8dc672,user_05212,2026-06-18T04:06:38.855619Z,344.02,MER-0607TX,travel,IN,0a13114856178595,159.228.110.184,0,
ae2741fb-f4f8-45e9-8376-95c4a0d78c2b,user_00903,2026-06-18T04:06:38.538465Z,4473.52,MER-7388cc,travel,US,684d3aa1cd994ffb,183.115.217.62,0,
a4452d75-b6f0-4a2a-99f6-81a1d7eca057,user_00191,2026-06-18T04:06:38.489835Z,536.24,MER-3400Ch,restaurant,IN,86d28b6a708dd9d4,48.184.56.91,0,
6d854d04-6b6d-412e-be26-ca0a2e4ebf21,user_00109,2026-06-18T04:06:38.483291Z,83.7,MER-6782bb,crypto,IN,b85119bc4875fb39,29.98.36.248,0,
8c6a78d5-94b2-401c-a0e3-0c2891b672c2,user_04455,2026-06-18T04:06:38.818997Z,12874.9,MER-9687Eg,electronics,IN,1d232a931383f0a5,50.231.102.32,0,
1bd0ee03-2f7f-4f1f-91fd-2c163678d587,user_01942,2026-06-18T04:06:38.621482Z,152.4,MER-2952Mo,grocery,IN,a7736adbf7f1302e,222.18.64.224,0,
f841afc5-aaa2-4664-83ab-cdd20340f08c,user_05395,2026-06-18T04:06:38.884143Z,1400.95,MER-1987Ao,crypto,SG,ca787e5a518b9b61,115.248.38.66,0,
c39cd01b-92d4-4dda-85f4-5be394c30679,user_04331,2026-06-18T04:06:38.813998Z,159.13,MER-3448ih,travel,IN,e644a75672251b4e,219.8.112.42,0,
d506e61e-539f-4862-8049-6946a6985c23,user_08619,2026-06-18T04:06:39.163080Z,679.51,MER-5926qi,electronics,IN,1a1140dc3195e922,62.198.243.56,0,
1dab5587-3795-4192-9b7d-6ff3627cf647,user_02040,2026-06-18T04:06:38.628309Z,2012.57,MER-9289DD,travel,IN,3810fb380fc96de1,194.110.185.10,0,
d608884b-ab58-4907-af83-d03972d23b6d,user_07477,2026-06-18T04:06:39.115795Z,826.36,MER-7432xj,electronics,IN,8ad14ef8918c67bf,23.19.244.110,0,
6c5f1bb3-cc56-4db4-a7b1-14ae0598ec6a,user_09229,2026-06-18T04:06:39.188539Z,401.74,MER-0656HK,utility,SG,68148fcf3479e8bc,39.43.28.100,0,
6517be11-02b3-4ea8-9d3e-3f892f1a32c3,user_07931,2026-06-18T04:06:39.133538Z,93.21,MER-9026XK,restaurant,IN,da7e3d7fed6e90f4,90.177.229.235,0,
6679e351-b82c-4bc2-a864-eefa9e170e93,user_04659,2026-06-18T04:06:38.827527Z,214.02,MER-5828jw,restaurant,IN,44f882efdbcebeb2,149.56.84.67,0,
858a5a48-1b1b-40b5-a5d6-c05622977888,user_08674,2026-06-18T04:06:39.165088Z,576.93,MER-7806xC,restaurant,US,eb5dd3c1cbb4acbc,138.192.9.46,0,
d8c34712-f402-47dc-9f26-847192633020,user_02775,2026-06-18T04:06:38.691616Z,15704.29,MER-9935QC,electronics,IN,b61b92f919b002ad,167.246.243.41,0,
98e5c240-62b2-45fc-84f0-3844ccdb69ca,user_04145,2026-06-18T04:06:38.807447Z,73.02,MER-2483dq,crypto,IN,ea279c62c86829cb,35.41.104.164,0,
7955f97c-c0cc-4019-8b62-fde65f58581f,user_02323,2026-06-18T04:06:38.645598Z,674.56,MER-2201nY,electronics,IN,faaee4ccd2c67e05,32.34.184.187,0,
065e82c2-c65c-445c-9cd9-36ebf263b62b,user_00762,2026-06-18T04:06:38.527681Z,1616.5,MER-7922QJ,crypto,IN,903ffad1e5244e4f,107.35.54.59,0,
10ca5e20-442b-4d9a-82ab-bc59d9f671e5,user_02617,2026-06-18T04:06:38.674903Z,2031.35,MER-4634ZC,electronics,US,7f7ae99b3730dfc4,219.157.159.56,0,
250eed46-349a-45a8-a9ca-22baddded0da,user_02411,2026-06-18T04:06:38.655975Z,4406.4,MER-8953qt,electronics,IN,21801fd1a6d1d41e,200.92.88.196,0,
0021b051-18da-4b41-a8fe-0196be8d0a09,user_01094,2026-06-18T04:06:38.550621Z,302.7,MER-6274Hv,restaurant,IN,3569b51b02e38c0f,146.110.138.91,0,
efe60d59-5fc3-433e-82f2-ec6880d9da02,user_08126,2026-06-18T04:06:39.140561Z,2986.19,MER-7023is,utility,US,090c8c11691d0cae,145.194.201.142,0,
82540166-5f5c-4069-87a0-d692c2cb0c35,user_07188,2026-06-18T04:06:39.104400Z,224.17,MER-8276AM,travel,US,96f7118039703bb1,75.199.163.218,0,
d32c82d6-de86-4cf5-8d47-cb44ebb449f2,user_05698,2026-06-18T04:06:38.950160Z,319.21,MER-2500Az,utility,IN,2f7af227c6b7f92d,204.133.219.47,0,
41a7679b-8e6b-4371-98c6-e3352038a303,user_03135,2026-06-18T04:06:38.734881Z,172.45,MER-3777qx,travel,SG,42aa037a8a294105,217.188.74.82,0,
739e25bf-9511-4d3f-a89d-86c8f2ddbc55,user_05799,2026-06-18T04:06:38.974782Z,1088.38,MER-3996Ha,crypto,IN,e7e04681322f1536,140.194.190.241,0,
8c7d27b0-5032-4f4e-9f1a-79ed5da02690,user_05040,2026-06-18T04:06:38.845799Z,669.57,MER-2570He,grocery,US,4f92e6659421053a,76.251.148.246,0,
b25173cc-845d-42e2-be02-222960a3dd88,user_03805,2026-06-18T04:06:38.794593Z,28.5,MER-3390Wz,utility,IN,ac6ebe29cd7b305c,187.226.184.224,0,
0fc24439-ca0c-4daf-afab-90324e46ce76,user_00884,2026-06-18T04:06:38.537934Z,179.11,MER-3344AR,restaurant,US,a6ba8799a2282e33,180.80.177.240,0,
42137296-3596-4597-bf59-6ed5e8ef76ec,user_02654,2026-06-18T04:06:38.678521Z,648.82,MER-3154zy,travel,IN,c54f23875566c4ab,79.133.253.196,0,
cdfe5302-28b6-4f19-8c1a-a0671d257803,user_05419,2026-06-18T04:06:38.889728Z,155.57,MER-5854DB,crypto,IN,4737c86c1a47bfc0,7.160.158.165,0,
3dabe56b-858c-4277-b62d-537facd43fdb,fraud_card_testing_001,2026-06-18T04:07:11.468079Z,4.92,MER-9236DQ,travel,IN,ct_device_13976,203.0.113.248,1,card_testing
1ed45979-f2a1-4768-b796-f7d6cd7cb06d,user_08088,2026-06-18T04:06:39.139563Z,1151.11,MER-1174uD,restaurant,IN,5897f24686df9809,170.73.225.180,0,
3d7d5df6-9a24-4a5a-9951-143186e68fd2,user_06877,2026-06-18T04:06:39.091864Z,371.03,MER-0118SM,electronics,IN,1cc23967ad8fb6d4,20.179.246.182,0,
ed66cba0-00a4-47be-8b61-c09a9338c22f,user_07774,2026-06-18T04:06:39.127035Z,595.59,MER-9308NF,travel,SG,6a5739e5d3ef3a7f,146.155.194.52,0,
59a8dfc9-945e-475e-b42d-c412c5c07626,user_06559,2026-06-18T04:06:39.076843Z,545.16,MER-2440sW,electronics,IN,8b292fc52c32287c,205.47.60.187,0,
1b5f81dd-2ab9-407e-bbe8-4e4d3dbe8883,user_07146,2026-06-18T04:06:39.102897Z,4587.08,MER-7476CN,electronics,US,c6871ba5b812499a,123.189.147.129,0,
6ff3de67-d0c4-4445-a62b-698bb603123c,user_05192,2026-06-18T04:06:38.854111Z,985.47,MER-7123jB,electronics,IN,34a86b5da56acdac,36.148.10.204,0,
97767087-dc31-4461-99cb-346096c8d4ff,user_09769,2026-06-18T04:06:39.216912Z,69.41,MER-0159bY,electronics,AE,629d7b9f1ae4359b,70.248.52.195,0,
06328793-5896-4583-aabb-7b69a41898e1,user_02202,2026-06-18T04:06:38.636404Z,741.71,MER-5200oz,restaurant,SG,fe5ef0bede51cda2,209.174.27.12,0,
a30716d7-c5db-490c-b1ca-2ad4c7ada0e8,user_09286,2026-06-18T04:06:39.190049Z,631.05,MER-3012HQ,electronics,IN,c2a1ebaa8e49581b,173.34.132.20,0,
2dd9a610-77d8-4512-9dff-60e7bbd9cd78,user_09080,2026-06-18T04:06:39.181737Z,274.45,MER-9395El,electronics,IN,acb506e743f62e36,86.139.116.252,0,
576c542c-7e6f-4009-9e02-ea49af34e505,user_01262,2026-06-18T04:06:38.566204Z,1728.37,MER-6314zY,grocery,IN,a316370d4e952115,109.177.56.12,0,
7f9839ce-2fec-4863-aa0a-f0fec728e169,user_07299,2026-06-18T04:06:39.108920Z,724.53,MER-6398Fy,crypto,SG,0d7c27b76e1bd6fd,41.28.141.247,0,
4e636755-8dcf-4c2d-9b78-af640d2ede83,user_00975,2026-06-18T04:06:38.542914Z,190.58,MER-0872Li,utility,IN,262a5570a190cfbc,97.252.102.47,0,
65b51d13-e8c3-4069-845f-384528a4d2ea,fraud_card_testing_001,2026-06-18T04:07:44.468079Z,34.97,MER-3446DE,grocery,IN,ct_device_13976,203.0.113.248,1,card_testing
a17e1036-fec4-402f-ac0d-196a7a926c19,user_04925,2026-06-18T04:06:38.840057Z,2558.23,MER-7192GR,grocery,IN,230c92bea03964d3,99.83.53.241,0,
2649ed89-ca3d-421b-bdbd-22938389b7e8,user_00941,2026-06-18T04:06:38.540794Z,1926.91,MER-7759cd,utility,IN,8f4fba56570ebc23,222.169.127.233,0,
2cebb9f2-8d6b-4f3c-936d-6f39c844f093,user_05263,2026-06-18T04:06:38.863983Z,1258.79,MER-0382iL,restaurant,IN,4c2311ae7d6fb8a4,147.71.209.165,0,
7d30a0ff-7d19-4435-a58c-9ab04303adaf,user_04723,2026-06-18T04:06:38.831715Z,433.58,MER-7978mJ,crypto,IN,686c33814b640ddc,29.9.133.239,0,
79cbbfad-98ca-484f-b4cb-19f0b6f78ac5,user_02387,2026-06-18T04:06:38.653916Z,1483.66,MER-1392iP,restaurant,US,e838e8e90241ee1c,125.103.12.66,0,
f5313142-0e76-4df2-a989-3d33f72bc4c7,user_09811,2026-06-18T04:06:39.220121Z,109.77,MER-7149Of,electronics,US,5cd73e690f150a47,10.11.82.64,0,
e4cc7352-4f07-4635-9c28-8400fedccbf6,user_05021,2026-06-18T04:06:38.845149Z,2470.66,MER-0439Sq,crypto,IN,9118ebdb5bc7eb17,99.33.97.255,0,
67a56180-33f8-40b2-acc4-4ef0fcb8ee2c,user_04391,2026-06-18T04:06:38.816979Z,3093.73,MER-5229tA,electronics,IN,2c96d19c135f9be4,112.11.136.12,0,
ba171a8e-0090-47cd-a53d-2a4b51d6db65,user_05148,2026-06-18T04:06:38.852578Z,666.86,MER-2288DA,restaurant,IN,4bdaafefe61c8fe5,41.182.202.7,0,
362f141b-2ce5-4573-9027-b94ada1280bd,user_03221,2026-06-18T04:06:38.752817Z,736.9,MER-6799gR,travel,IN,0af2847164054787,92.144.3.42,0,
a997e27c-fd69-474f-a44b-9e3d33a68981,user_03882,2026-06-18T04:06:38.797886Z,980.89,MER-5710Ng,grocery,SG,faccf577e5bce678,170.176.9.40,0,
e784c300-b827-4ebb-960b-97b46a7effe4,user_09520,2026-06-18T04:06:39.200702Z,333.53,MER-6867fr,grocery,IN,a3b4b25e86689b45,163.233.102.147,0,
8bf2816b-48cb-4f15-bf9b-ba032ea5207c,user_07255,2026-06-18T04:06:39.106922Z,460.72,MER-4535kp,travel,IN,42b7df0b24879680,221.248.203.193,0,
72daa619-5d5f-4ad0-9059-1944434d6d21,user_06033,2026-06-18T04:06:39.024162Z,1061.85,MER-7754EP,utility,IN,d996e8b7be773c99,73.151.22.146,0,
9043b3e3-f50f-4279-81ed-0fef9bc4201d,user_02789,2026-06-18T04:06:38.693124Z,387.85,MER-2012zp,crypto,IN,eca559f848a80ba0,74.158.142.128,0,
a89cf6d0-9e11-4b57-8360-67c01e276365,user_00944,2026-06-18T04:06:38.540794Z,941.27,MER-8728NN,utility,IN,2a29d1971c578249,181.135.249.104,0,
dda32a27-357e-44f4-8531-d72089c8cb70,user_08987,2026-06-18T04:06:39.178126Z,45.13,MER-4421cp,restaurant,SG,24e1d24fefc387f2,64.200.239.50,0,
f17a7443-9127-464c-9bbd-a8a25b3b056c,user_01857,2026-06-18T04:06:38.614760Z,2327.37,MER-4211Os,restaurant,IN,6ee17ffb78f71d7b,57.166.90.216,0,
8b62b50f-c717-4c42-91de-53f739b07017,user_08747,2026-06-18T04:06:39.167897Z,1034.06,MER-2263dw,utility,IN,83d4d88455282719,220.115.240.63,0,
6034c8ed-2762-4c38-9d9d-f27f3ce25c28,user_04108,2026-06-18T04:06:38.805929Z,3875.84,MER-5184Xq,crypto,SG,06486d3f4e8e8b8d,33.194.203.216,0,
8cbc8004-d0eb-480d-9aae-de74e185837d,user_05213,2026-06-18T04:06:38.855619Z,393.69,MER-1415Su,grocery,IN,6811cfd767e8c6e5,151.102.143.159,0,
eeca8969-0d3a-4f80-80c4-0a3cb85ba7d0,user_08590,2026-06-18T04:06:39.161075Z,269.47,MER-4607iS,grocery,IN,e76e03033a073a73,90.128.127.3,0,
7281de3a-19bf-434f-b590-156e8217d773,user_03255,2026-06-18T04:06:38.759454Z,1002.65,MER-0386Mn,restaurant,SG,524d3653114871da,124.88.104.90,0,
7e35efff-c555-4257-a059-61382627b373,user_02690,2026-06-18T04:06:38.681521Z,143.25,MER-1098Hl,utility,IN,c29b14ee48665ab7,110.204.232.180,0,
